size,group,round,id_in_group,split,high,guess,win,payoff,turker,strategy
GoR_8,177,3,5,0,0,36.0,0,0.28,A3QNCW3LR2AVOV,
GoR_8,177,3,6,0,0,18.0,0,0.21,A2ITS34MWXCE0N,
GoR_8,177,3,7,0,0,38.0,0,0.44,ADXHWQLUQBK77,
GoR_8,177,3,8,0,0,75.0,0,0.0,A3NG3J3KP8ZH2I,
GoR_8,177,4,1,0,0,33.0,1,0.33,A3AHYU9P0HLG4,
GoR_8,177,4,2,0,0,50.0,0,0.95,A2GFDU3OC4R3UB,
GoR_8,177,4,3,0,0,66.0,0,0.0,A1SJRFJWFXSDH4,
GoR_8,177,4,4,0,0,70.0,0,0.19,A2K3MYD0NB9Z3P,
GoR_8,177,4,5,0,0,28.0,0,0.28,A3QNCW3LR2AVOV,
GoR_8,177,4,6,0,0,97.0,0,0.21,A2ITS34MWXCE0N,
GoR_8,177,4,7,0,0,27.0,0,0.44,ADXHWQLUQBK77,
GoR_8,177,4,8,0,0,30.0,0,0.0,A3NG3J3KP8ZH2I,
GoR_8,177,5,1,0,0,47.0,0,0.33,A3AHYU9P0HLG4,
GoR_8,177,5,2,0,0,25.0,1,0.95,A2GFDU3OC4R3UB,
GoR_8,177,5,3,0,0,54.0,0,0.0,A1SJRFJWFXSDH4,
GoR_8,177,5,4,0,0,31.0,0,0.19,A2K3MYD0NB9Z3P,
GoR_8,177,5,5,0,0,32.0,0,0.28,A3QNCW3LR2AVOV,
GoR_8,177,5,6,0,0,21.0,1,0.21,A2ITS34MWXCE0N,
GoR_8,177,5,7,0,0,31.0,0,0.44,ADXHWQLUQBK77,
GoR_8,177,5,8,0,0,35.0,0,0.0,A3NG3J3KP8ZH2I,
GoR_8,177,6,1,0,0,27.0,0,0.33,A3AHYU9P0HLG4,
GoR_8,177,6,2,0,0,20.0,1,0.95,A2GFDU3OC4R3UB,
GoR_8,177,6,3,0,0,38.0,0,0.0,A1SJRFJWFXSDH4,
GoR_8,177,6,4,0,0,21.0,0,0.19,A2K3MYD0NB9Z3P,
GoR_8,177,6,5,0,0,26.0,0,0.28,A3QNCW3LR2AVOV,
GoR_8,177,6,6,0,0,79.0,0,0.21,A2ITS34MWXCE0N,
GoR_8,177,6,7,0,0,19.0,0,0.44,ADXHWQLUQBK77,
GoR_8,177,6,8,0,0,15.0,0,0.0,A3NG3J3KP8ZH2I,
GoR_8,177,7,1,0,0,64.0,0,0.33,A3AHYU9P0HLG4,
GoR_8,177,7,2,0,0,20.0,1,0.95,A2GFDU3OC4R3UB,
GoR_8,177,7,3,0,0,16.0,0,0.0,A1SJRFJWFXSDH4,
GoR_8,177,7,4,0,0,18.0,0,0.19,A2K3MYD0NB9Z3P,
GoR_8,177,7,5,0,0,16.0,0,0.28,A3QNCW3LR2AVOV,
GoR_8,177,7,6,0,0,64.0,0,0.21,A2ITS34MWXCE0N,
GoR_8,177,7,7,0,0,16.0,0,0.44,ADXHWQLUQBK77,
GoR_8,177,7,8,0,0,15.0,0,0.0,A3NG3J3KP8ZH2I,
GoR_8,177,8,1,0,0,28.0,0,0.33,A3AHYU9P0HLG4,guessing mostly
GoR_8,177,8,2,0,0,18.0,0,0.95,A2GFDU3OC4R3UB,Staying with a lower number
GoR_8,177,8,3,0,0,93.0,0,0.0,A1SJRFJWFXSDH4,I didn't think most numbers would be close together so I tried to select numbers throughout the entire scale of 1-100
GoR_8,177,8,4,0,0,19.0,1,0.19,A2K3MYD0NB9Z3P,tried to get close to the average
GoR_8,177,8,5,0,0,17.0,0,0.28,A3QNCW3LR2AVOV,Once I realized 2/3 would be on lower side .I started around 30 and went lower thinking others would start guessing lower
GoR_8,177,8,6,0,0,71.0,0,0.21,A2ITS34MWXCE0N,"I did not really have a strategy, I was basically just guessing."
GoR_8,177,8,7,0,0,17.0,0,0.44,ADXHWQLUQBK77,I thought that the guesses would trend lower each round so I usually guessed a little lower each round.
GoR_8,177,8,8,0,0,15.0,0,0.0,A3NG3J3KP8ZH2I,"I tried to look at the trend of the numbers, once I went opposite to see if that would be effective...it was not. I did not win any rounds, but I did get closer to the number average. "
GoR_8,187,1,1,1,1,57.0,0,1.99,A1EASSS0RMH22B,
GoR_8,187,1,2,1,1,25.0,1,0.33,A3GO2JCV966XGE,
GoR_8,187,1,3,1,1,50.0,0,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,1,4,1,1,25.0,1,0.66,A3JODCUHJMCSA2,
GoR_8,187,1,5,1,1,25.0,1,0.33,A3UPANZEAN3UJQ,
GoR_8,187,1,6,1,1,18.0,0,1.33,AS53TLW26LCK0,
GoR_8,187,1,7,1,1,55.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,1,8,1,1,74.0,0,1.33,A3JVLFHF518XR9,
GoR_8,187,2,1,1,1,50.0,0,1.99,A1EASSS0RMH22B,
GoR_8,187,2,2,1,1,64.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,2,3,1,1,50.0,0,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,2,4,1,1,37.0,0,0.66,A3JODCUHJMCSA2,
GoR_8,187,2,5,1,1,45.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,2,6,1,1,30.0,1,1.33,AS53TLW26LCK0,
GoR_8,187,2,7,1,1,26.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,2,8,1,1,74.0,0,1.33,A3JVLFHF518XR9,
GoR_8,187,3,1,1,1,30.0,0,1.99,A1EASSS0RMH22B,
GoR_8,187,3,2,1,1,80.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,3,3,1,1,35.0,0,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,3,4,1,1,37.0,0,0.66,A3JODCUHJMCSA2,
GoR_8,187,3,5,1,1,35.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,3,6,1,1,35.0,0,1.33,AS53TLW26LCK0,
GoR_8,187,3,7,1,1,34.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,3,8,1,1,25.0,1,1.33,A3JVLFHF518XR9,
GoR_8,187,4,1,1,1,25.0,1,1.99,A1EASSS0RMH22B,
GoR_8,187,4,2,1,1,35.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,4,3,1,1,35.0,0,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,4,4,1,1,58.0,0,0.66,A3JODCUHJMCSA2,
GoR_8,187,4,5,1,1,30.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,4,6,1,1,27.0,0,1.33,AS53TLW26LCK0,
GoR_8,187,4,7,1,1,26.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,4,8,1,1,32.0,0,1.33,A3JVLFHF518XR9,
GoR_8,187,5,1,1,1,20.0,1,1.99,A1EASSS0RMH22B,
GoR_8,187,5,2,1,1,78.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,5,3,1,1,20.0,1,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,5,4,1,1,25.0,0,0.66,A3JODCUHJMCSA2,
GoR_8,187,5,5,1,1,25.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,5,6,1,1,24.0,0,1.33,AS53TLW26LCK0,
GoR_8,187,5,7,1,1,25.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,5,8,1,1,20.0,1,1.33,A3JVLFHF518XR9,
GoR_8,187,6,1,1,1,15.0,1,1.99,A1EASSS0RMH22B,
GoR_8,187,6,2,1,1,36.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,6,3,1,1,17.0,0,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,6,4,1,1,15.0,1,0.66,A3JODCUHJMCSA2,
GoR_8,187,6,5,1,1,25.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,6,6,1,1,15.0,1,1.33,AS53TLW26LCK0,
GoR_8,187,6,7,1,1,20.0,0,1.33,A3286N6AGNAFZ1,
GoR_8,187,6,8,1,1,19.0,0,1.33,A3JVLFHF518XR9,
GoR_8,187,7,1,1,1,10.0,1,1.99,A1EASSS0RMH22B,
GoR_8,187,7,2,1,1,29.0,0,0.33,A3GO2JCV966XGE,
GoR_8,187,7,3,1,1,10.0,1,0.66,A1Z6GZLGYOXDYZ,
GoR_8,187,7,4,1,1,19.0,0,0.66,A3JODCUHJMCSA2,
GoR_8,187,7,5,1,1,15.0,0,0.33,A3UPANZEAN3UJQ,
GoR_8,187,7,6,1,1,14.0,0,1.33,AS53TLW26LCK0,
GoR_8,187,7,7,1,1,10.0,1,1.33,A3286N6AGNAFZ1,
GoR_8,187,7,8,1,1,12.0,0,1.33,A3JVLFHF518XR9,
GoR_8,187,8,1,1,1,5.0,0,1.99,A1EASSS0RMH22B,i am guessing level by level decrease the number value for another 7 person thinking thats mind so
GoR_8,187,8,2,1,1,30.0,0,0.33,A3GO2JCV966XGE,I tried to follow my intuition(hunches)
GoR_8,187,8,3,1,1,7.0,0,0.66,A1Z6GZLGYOXDYZ,Once the number was consistently down I kept going lower and lower.
GoR_8,187,8,4,1,1,7.0,0,0.66,A3JODCUHJMCSA2,I noticed that the averages seemed to be going down from the previous time so I started guessing lower numbers
GoR_8,187,8,5,1,1,25.0,0,0.33,A3UPANZEAN3UJQ,I originally was trying to spread my numbers out and as I moved on I tried to predict what the number would be based on the previous results and as I moved on I began to use the same number and play my odds.
GoR_8,187,8,6,1,1,20.0,0,1.33,AS53TLW26LCK0,"I mostly picked something close to what the previous was, except the last time I thought it might be higher.  Fun, though."
GoR_8,187,8,7,1,1,8.0,1,1.33,A3286N6AGNAFZ1,i reduce my score based on the previous quotations by others
GoR_8,187,8,8,1,1,5.0,0,1.33,A3JVLFHF518XR9,following the direction of the averages which were declining 
GoR_8,190,1,1,1,0,32.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,1,2,1,0,45.0,0,0.32,A5XQ30GQTHHK6,
GoR_8,190,1,3,1,0,27.0,1,0.7,A3CXK1KSRGU27V,
GoR_8,190,1,4,1,0,67.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,1,5,1,0,10.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,1,6,1,0,50.0,0,0.0,A3862RIFFUV141,
GoR_8,190,1,7,1,0,50.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,1,8,1,0,19.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,2,1,1,0,35.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,2,2,1,0,32.0,0,0.32,A5XQ30GQTHHK6,
GoR_8,190,2,3,1,0,20.0,1,0.7,A3CXK1KSRGU27V,
GoR_8,190,2,4,1,0,72.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,2,5,1,0,35.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,2,6,1,0,16.0,0,0.0,A3862RIFFUV141,
GoR_8,190,2,7,1,0,3.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,2,8,1,0,30.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,3,1,1,0,23.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,3,2,1,0,18.0,0,0.32,A5XQ30GQTHHK6,
GoR_8,190,3,3,1,0,17.0,1,0.7,A3CXK1KSRGU27V,
GoR_8,190,3,4,1,0,29.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,3,5,1,0,25.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,3,6,1,0,14.0,0,0.0,A3862RIFFUV141,
GoR_8,190,3,7,1,0,40.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,3,8,1,0,22.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,4,1,1,0,11.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,4,2,1,0,18.0,1,0.32,A5XQ30GQTHHK6,
GoR_8,190,4,3,1,0,14.0,0,0.7,A3CXK1KSRGU27V,
GoR_8,190,4,4,1,0,10.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,4,5,1,0,33.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,4,6,1,0,12.0,0,0.0,A3862RIFFUV141,
GoR_8,190,4,7,1,0,66.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,4,8,1,0,40.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,5,1,1,0,16.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,5,2,1,0,17.0,1,0.32,A5XQ30GQTHHK6,
GoR_8,190,5,3,1,0,17.0,1,0.7,A3CXK1KSRGU27V,
GoR_8,190,5,4,1,0,20.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,5,5,1,0,17.0,1,0.06,A1XTRYSSOR598O,
GoR_8,190,5,6,1,0,100.0,0,0.0,A3862RIFFUV141,
GoR_8,190,5,7,1,0,23.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,5,8,1,0,6.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,6,1,1,0,20.0,0,0.3,AUOYNTK0GOFOM,
GoR_8,190,6,2,1,0,16.0,1,0.32,A5XQ30GQTHHK6,
GoR_8,190,6,3,1,0,18.0,0,0.7,A3CXK1KSRGU27V,
GoR_8,190,6,4,1,0,16.0,1,0.08,A3NYQPXI8I57R1,
GoR_8,190,6,5,1,0,18.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,6,6,1,0,18.0,0,0.0,A3862RIFFUV141,
GoR_8,190,6,7,1,0,18.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,6,8,1,0,19.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,7,1,1,0,14.0,1,0.3,AUOYNTK0GOFOM,
GoR_8,190,7,2,1,0,18.0,0,0.32,A5XQ30GQTHHK6,
GoR_8,190,7,3,1,0,10.0,0,0.7,A3CXK1KSRGU27V,
GoR_8,190,7,4,1,0,18.0,0,0.08,A3NYQPXI8I57R1,
GoR_8,190,7,5,1,0,17.0,0,0.06,A1XTRYSSOR598O,
GoR_8,190,7,6,1,0,10.0,0,0.0,A3862RIFFUV141,
GoR_8,190,7,7,1,0,64.0,0,0.0,AMOF45A0HZU4X,
GoR_8,190,7,8,1,0,20.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,190,8,1,1,0,16.0,1,0.3,AUOYNTK0GOFOM,I tried to stay within a close ranger of what the last round's final number was- but raise that a digit or two if it was trending up- and vice-versa.
GoR_8,190,8,2,1,0,13.0,0,0.32,A5XQ30GQTHHK6,"I thought that when seeing low numbers win, more people would begin picking lower numbers which would make the average continue to fall.  I guessed low and sometimes lower."
GoR_8,190,8,3,1,0,13.0,0,0.7,A3CXK1KSRGU27V,"I tried to guess what everybody else was going to pick, then made a rough estimate on about how much 2/3 of the average would be."
GoR_8,190,8,4,1,0,100.0,0,0.08,A3NYQPXI8I57R1,I tried to average all the numbers. 
GoR_8,190,8,5,1,0,23.0,0,0.06,A1XTRYSSOR598O,just guess
GoR_8,190,8,6,1,0,13.0,0,0.0,A3862RIFFUV141,Obviously my strategy all failed.  It's clear that after everyone adjusted the number would probably be between 10-20.  I wasted one round trying to manipulate the average and just guessing 100.  I almost got the next round because of it.  Fun game I'm sure over time I could figure out a strategy to at least get the bonus 20% of the time.
GoR_8,190,8,7,1,0,14.0,0,0.0,AMOF45A0HZU4X,I simply went with my first guess
GoR_8,190,8,8,1,0,25.0,0,0.0,A2WFTJMSJHFCX,
GoR_8,195,1,1,1,0,65.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,1,2,1,0,75.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,1,3,1,0,60.0,0,0.22,ASAAL9165IX44,
GoR_8,195,1,4,1,0,65.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,1,5,1,0,54.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,1,6,1,0,45.0,1,0.69,ANPCXN619ACW9,
GoR_8,195,1,7,1,0,67.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,1,8,1,0,17.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,2,1,1,0,42.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,2,2,1,0,55.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,2,3,1,0,45.0,0,0.22,ASAAL9165IX44,
GoR_8,195,2,4,1,0,37.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,2,5,1,0,12.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,2,6,1,0,24.0,1,0.69,ANPCXN619ACW9,
GoR_8,195,2,7,1,0,48.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,2,8,1,0,56.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,3,1,1,0,10.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,3,2,1,0,35.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,3,3,1,0,22.0,1,0.22,ASAAL9165IX44,
GoR_8,195,3,4,1,0,25.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,3,5,1,0,65.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,3,6,1,0,45.0,0,0.69,ANPCXN619ACW9,
GoR_8,195,3,7,1,0,10.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,3,8,1,0,35.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,4,1,1,0,30.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,4,2,1,0,44.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,4,3,1,0,30.0,0,0.22,ASAAL9165IX44,
GoR_8,195,4,4,1,0,75.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,4,5,1,0,26.0,1,0.45,AZDRKFTM4LARP,
GoR_8,195,4,6,1,0,35.0,0,0.69,ANPCXN619ACW9,
GoR_8,195,4,7,1,0,10.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,4,8,1,0,45.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,5,1,1,0,22.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,5,2,1,0,30.0,1,0.3,A2UEWRIWRW0FT3,
GoR_8,195,5,3,1,0,25.0,0,0.22,ASAAL9165IX44,
GoR_8,195,5,4,1,0,100.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,5,5,1,0,89.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,5,6,1,0,40.0,0,0.69,ANPCXN619ACW9,
GoR_8,195,5,7,1,0,20.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,5,8,1,0,25.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,6,1,1,0,25.0,0,0.21,A1JRP3B1LNXJRP,
GoR_8,195,6,2,1,0,30.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,6,3,1,0,28.0,0,0.22,ASAAL9165IX44,
GoR_8,195,6,4,1,0,40.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,6,5,1,0,33.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,6,6,1,0,60.0,0,0.69,ANPCXN619ACW9,
GoR_8,195,6,7,1,0,23.0,1,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,6,8,1,0,25.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,7,1,1,0,21.0,1,0.21,A1JRP3B1LNXJRP,
GoR_8,195,7,2,1,0,28.0,0,0.3,A2UEWRIWRW0FT3,
GoR_8,195,7,3,1,0,55.0,0,0.22,ASAAL9165IX44,
GoR_8,195,7,4,1,0,15.0,0,0.0,A3PQUGIQQBPR98,
GoR_8,195,7,5,1,0,49.0,0,0.45,AZDRKFTM4LARP,
GoR_8,195,7,6,1,0,35.0,0,0.69,ANPCXN619ACW9,
GoR_8,195,7,7,1,0,32.0,0,0.23,ATOPSQ6JDYZ6H,
GoR_8,195,7,8,1,0,29.0,0,0.0,A1T0ND039EWAVV,
GoR_8,195,8,1,1,0,22.0,0,0.21,A1JRP3B1LNXJRP,Trying to get close to the previous rounds while trying to think of what others might guess. 
GoR_8,195,8,2,1,0,22.0,0,0.3,A2UEWRIWRW0FT3,"after looking at other peoples numbers, i went lower on my numbes"
GoR_8,195,8,3,1,0,24.0,0,0.22,ASAAL9165IX44,None really
GoR_8,195,8,4,1,0,38.0,0,0.0,A3PQUGIQQBPR98,none
GoR_8,195,8,5,1,0,19.0,1,0.45,AZDRKFTM4LARP,I jumped around hoping that the number would also jump around when people kept there guess close to their previous guess.
GoR_8,195,8,6,1,0,22.0,0,0.69,ANPCXN619ACW9,somehow earn more money
GoR_8,195,8,7,1,0,24.0,0,0.23,ATOPSQ6JDYZ6H,I tried to look at what numbers others were picking and then try to guess appropriately.  Sometimes I would guess lower for the next round assuming others were also doing the same.
GoR_8,195,8,8,1,0,21.0,0,0.0,A1T0ND039EWAVV,I tried to see if I could sync up with what the average was twice in a row but it didn't seem like anyone else fell in sync
GoR_8,198,1,1,0,0,38.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,1,2,0,0,42.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,1,3,0,0,50.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,1,4,0,0,15.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,1,5,0,0,44.0,0,0.18,A2I93FW0EN8O3Q,
GoR_8,198,1,6,0,0,40.0,0,0.15,ALPO4A5HFF0Z,
GoR_8,198,1,7,0,0,70.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,1,8,0,0,25.0,1,0.76,A3SNSWMNXQEHAO,
GoR_8,198,2,1,0,0,38.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,2,2,0,0,42.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,2,3,0,0,50.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,2,4,0,0,25.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,2,5,0,0,44.0,0,0.18,A2I93FW0EN8O3Q,
GoR_8,198,2,6,0,0,60.0,0,0.15,ALPO4A5HFF0Z,
GoR_8,198,2,7,0,0,40.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,2,8,0,0,26.0,1,0.76,A3SNSWMNXQEHAO,
GoR_8,198,3,1,0,0,38.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,3,2,0,0,30.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,3,3,0,0,28.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,3,4,0,0,27.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,3,5,0,0,13.0,1,0.18,A2I93FW0EN8O3Q,
GoR_8,198,3,6,0,0,30.0,0,0.15,ALPO4A5HFF0Z,
GoR_8,198,3,7,0,0,27.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,3,8,0,0,28.0,0,0.76,A3SNSWMNXQEHAO,
GoR_8,198,4,1,0,0,38.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,4,2,0,0,25.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,4,3,0,0,20.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,4,4,0,0,30.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,4,5,0,0,11.0,0,0.18,A2I93FW0EN8O3Q,
GoR_8,198,4,6,0,0,20.0,0,0.15,ALPO4A5HFF0Z,
GoR_8,198,4,7,0,0,22.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,4,8,0,0,15.0,1,0.76,A3SNSWMNXQEHAO,
GoR_8,198,5,1,0,0,12.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,5,2,0,0,18.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,5,3,0,0,18.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,5,4,0,0,16.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,5,5,0,0,13.0,0,0.18,A2I93FW0EN8O3Q,
GoR_8,198,5,6,0,0,10.0,1,0.15,ALPO4A5HFF0Z,
GoR_8,198,5,7,0,0,13.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,5,8,0,0,17.0,0,0.76,A3SNSWMNXQEHAO,
GoR_8,198,6,1,0,0,5.0,1,0.05,A2BBDH8DZD77AU,
GoR_8,198,6,2,0,0,8.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,6,3,0,0,10.0,0,0.05,A36XEP5H6KBQIB,
GoR_8,198,6,4,0,0,5.0,1,0.15,A32IRN8APZMCQ2,
GoR_8,198,6,5,0,0,5.0,1,0.18,A2I93FW0EN8O3Q,
GoR_8,198,6,6,0,0,5.0,1,0.15,ALPO4A5HFF0Z,
GoR_8,198,6,7,0,0,12.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,6,8,0,0,7.0,0,0.76,A3SNSWMNXQEHAO,
GoR_8,198,7,1,0,0,2.0,0,0.05,A2BBDH8DZD77AU,
GoR_8,198,7,2,0,0,100.0,0,0.0,A11QDNT3W7DT7K,
GoR_8,198,7,3,0,0,5.0,1,0.05,A36XEP5H6KBQIB,
GoR_8,198,7,4,0,0,1.0,0,0.15,A32IRN8APZMCQ2,
GoR_8,198,7,5,0,0,2.0,0,0.18,A2I93FW0EN8O3Q,
GoR_8,198,7,6,0,0,3.0,0,0.15,ALPO4A5HFF0Z,
GoR_8,198,7,7,0,0,2.0,0,0.0,A3N1Q4U7NFAXGY,
GoR_8,198,7,8,0,0,3.0,0,0.76,A3SNSWMNXQEHAO,
GoR_8,198,8,1,0,0,19.0,0,0.05,A2BBDH8DZD77AU,I didn't have one.
GoR_8,198,8,2,0,0,42.0,0,0.0,A11QDNT3W7DT7K,"I used 42 for the first two rounds because of Hitchhiker's Guide to the Galaxy. Then I saw the average slowly decreasing; I went above it in case others compensated for it rapidly falling. Then at the end, there's no real way to get the exact value, so I screwed with the results by guessing 100."
GoR_8,198,8,3,0,0,8.0,0,0.05,A36XEP5H6KBQIB,Just tried guessing after seeing the previous rounds results. 
GoR_8,198,8,4,0,0,10.0,1,0.15,A32IRN8APZMCQ2,Only in the end did I begin to have a strategy. That was being able to see what people may guess what it would be. Probably guess near the average. Then I would guess a little lower than the average or close to the average.   Thank-you for a fun game.
GoR_8,198,8,5,0,0,2.0,0,0.18,A2I93FW0EN8O3Q,Lower the average guess each time
GoR_8,198,8,6,0,0,15.0,0,0.15,ALPO4A5HFF0Z,"I kept to the trends that were going on, and tried thinking ahead on what the next average would be."
GoR_8,198,8,7,0,0,6.0,0,0.0,A3N1Q4U7NFAXGY,I tried to go a little lower each time.
GoR_8,198,8,8,0,0,10.0,1,0.76,A3SNSWMNXQEHAO,MIND READING
GoR_8,204,1,1,0,0,50.0,1,0.5,A1WYMLB6C01ZUL,
GoR_8,204,1,2,0,0,87.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,1,3,0,0,70.0,0,0.8,A32QWM7BWCSPTS,
GoR_8,204,1,4,0,0,60.0,0,0.42,A2BRZKFG6WAVER,
GoR_8,204,1,5,0,0,57.0,0,0.29,A1ZV63SQBPPEZY,
GoR_8,204,1,6,0,0,58.0,0,0.15,A3GRV5A91OW2BV,
GoR_8,204,1,7,0,0,70.0,0,0.0,AY2U544TCVPMQ,
GoR_8,204,1,8,0,0,27.0,0,0.0,ACPQ7NNM1NK3G,
GoR_8,204,2,1,0,0,50.0,0,0.5,A1WYMLB6C01ZUL,
GoR_8,204,2,2,0,0,57.0,0,0.06,A1WF1X8PQQJ2OQ,
GoR_8,204,2,3,0,0,25.0,1,0.8,A32QWM7BWCSPTS,
GoR_8,204,2,4,0,0,45.0,0,0.42,A2BRZKFG6WAVER,
GoR_8,204,2,5,0,0,35.0,0,0.29,A1ZV63SQBPPEZY,
