participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
638,lctwm1xe,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 10:55:04.216791+00:00,1,A1RHBUX8TCACCX,3RYC5T2D74C6Z2O5YFQ9SWPTUZNRP8,0.03,638,404,[637],60,1,0.594594594594595,,2018-08-15 10:55:46.400559+00:00,9,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
639,1k1eqv44,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 10:56:10.590554+00:00,1,A2I4VNAS21FXCE,33M4IA01QHKB8BQWK60QM9BWWYWRXW,0.00,639,404,[638],,0,,,2018-08-15 10:57:14.504153+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
640,bk0j4cyi,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 10:57:35.628896+00:00,1,A1LFOS4GL90HWU,3VHHR074H406QYPSX9ZW6YP9ODSL75,0.07,640,405,[638],130,1,0.121621621621622,,2018-08-15 10:58:04.557118+00:00,21,0.07,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
641,tyo8egmy,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:06:23.393938+00:00,1,A34FJX622ML4YV,3WQ3B2KGE9ZG23OEHGTTRL2R9XFB1C,0.02,641,406,[640],275,1,0.858108108108108,,2018-08-15 11:06:50.466157+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
642,d5tdss69,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:06:27.970738+00:00,1,A37JR1K53GSXZ6,3IAS3U3I0GZNRO6A0KT7W4CW13TB2T,0.00,642,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
643,kvg1hn90,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:08:50.626000+00:00,1,A2LYTAQGBST6IC,3TU5ZICBREKLH9AOZJZY1KKY93M8Q5,0.00,643,407,[641],120,0,,,2018-08-15 11:09:39.019807+00:00,11,0.04,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
644,5d8zrid3,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:08:54.581209+00:00,1,A1S1K7134S2VUC,3IAEQB9FMF32I121S09KF1GL8V0DWK,0.19,644,408,[643],50,1,0.662162162162162,,2018-08-15 11:09:59.372415+00:00,57,0.19,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
645,f1vmjhld,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:09:26.055641+00:00,1,A3OF8TUITB6QX4,320DUZ38G85JO1CTNRRDWWPAJR7GJ2,0.26,645,409,[644],100,1,0.324324324324324,,2018-08-15 11:10:04.256283+00:00,77,0.26,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
646,8xr351ug,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:10:05.280189+00:00,1,A2JA8QB8PGYGHJ,3LRKMWOKB60J9M9Q6Y9AIMJZS6EZ2M,1.17,646,410,[645],150,1,0.0135135135135135,,2018-08-15 11:11:26.402668+00:00,51,0.17,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
647,vol1lm5j,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:12:33.815212+00:00,1,A3PJ51GS2AKBO6,3OS46CRSLGIQI3NHS3WANTNFK0B6VB,0.00,647,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
648,to26zse2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:12:42.391927+00:00,1,AFMZFUV0CMZ6N,3H7XDTSHKDA5ULCSUQASLMJILNGGWX,0.04,648,411,[646],165,1,0.114864864864865,,2018-08-15 11:13:30.715973+00:00,10,0.04,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
649,udsap4u1,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:14:35.918312+00:00,1,AOEPRL9QU4ZJX,31N2WW6R9S92PNE99MT8Y489MFLF3Q,0.02,649,412,[648],223,1,0.506756756756757,,2018-08-15 11:15:06.704130+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
650,mn0p8lz9,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:15:02.226264+00:00,1,A2RSDOJIR09GGC,3DL65MZB8EYYW9AW74K39PR3GRJCE3,0.10,650,413,[649],201,1,0.358108108108108,,2018-08-15 11:15:39.964930+00:00,29,0.1,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
651,1jod3yl7,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:18:20.738603+00:00,1,AXKM85DGEKNO5,3OWEPKL08AVWEYSD9MFBJQTYT8T7NU,0.02,651,414,[650],180,1,0.216216216216216,,2018-08-15 11:18:46.969148+00:00,4,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
652,fg5klvsp,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:18:43.127534+00:00,1,A53YY55YZEB2,3R8YZBNQ9I1HHV55PE7SNKO3YJG7QH,0.00,652,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
653,oog1zipk,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:19:10.909162+00:00,1,A2IBTYRQIZX1N6,373ERPL3YPR4RUHCFWZTX6QQJ29RTE,0.04,653,415,[651],98,1,0.337837837837838,,2018-08-15 11:19:35.884800+00:00,12,0.04,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
654,uc3qy40x,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:19:25.812937+00:00,1,AJ6F1AF8O5K7Z,3HPZF4IVNNCW2ERN75WXGSJJY3OCYI,0.00,654,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
655,g4mfdala,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:19:33.110749+00:00,1,A36UZHVNGAP6R6,3NG53N1RLW20HX99Z6K91FUO470P8V,0.08,655,416,[653],200,1,0.351351351351351,,2018-08-15 11:19:57.709325+00:00,23,0.08,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
656,iyulfe3u,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:20:10.360491+00:00,1,A3A07QA5U733HQ,37Q970SNZFRFJP5GS2FOHACRDL1S1U,1.16,656,417,[655],150,1,0.0135135135135135,,2018-08-15 11:20:29.784497+00:00,48,0.16,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
657,f0od6nw2,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:25:53.685048+00:00,1,A3QGDADFX3OQV3,30JNVC0ORA3EAKBH2NT4EXDXCMCQH2,0.02,657,418,[656],100,1,0.324324324324324,,2018-08-15 11:26:08.065060+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
658,rqq5mdi4,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:34:49.638899+00:00,1,A2YMZ8ED392G71,3R08VXYT7DEM1S1R1N6YF96PMKXW7A,0.02,658,419,[657],386,1,1.60810810810811,,2018-08-15 11:35:40.318394+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
659,64vni2to,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:40:19.496159+00:00,1,A3IPSGBNI76G5D,31QNSG6A5SCBBR593KQS1T334DV787,0.02,659,420,[658],650,1,3.39189189189189,,2018-08-15 11:40:47.613879+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
660,jd5j5gal,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:43:43.567801+00:00,1,A13NZPPKZVUTOK,33NF62TLXKLOQN8CDICSUOH3Q8PJK9,0.02,660,421,[659],85,1,0.425675675675676,,2018-08-15 11:44:08.305449+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
661,f1h7i6zj,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:47:06.814765+00:00,1,A2PCZOHGV3F7JB,3ATPCQ38J9T89ZUPNR06AXTVY04AYF,0.02,661,422,[660],57,1,0.614864864864865,,2018-08-15 11:47:27.602126+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
662,k28hpqb1,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:48:01.182075+00:00,1,A2LO0E22RWJATQ,3WAKVUDHUXZ99OCM6NRXXLLS14N7UN,0.02,662,423,[661],70,1,0.527027027027027,,2018-08-15 11:48:44.421682+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
663,dkpxc38n,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:48:47.605134+00:00,1,A3DGKKRDH72RZ6,3VELCLL3GL26FK0UMIFPABTCOV8F1Z,1.04,663,424,[662],150,1,0.0135135135135135,,2018-08-15 11:49:09.835858+00:00,12,0.04,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
664,1zqkts2f,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:49:50.604873+00:00,1,A2VDGWD0BBMSP2,3L2IS5HSFB1YC949MU8MTI7I1JSUNL,1.04,664,425,[663],147,1,0.00675675675675676,,2018-08-15 11:50:22.250157+00:00,11,0.04,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
665,y1rtsbch,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:55:07.835548+00:00,1,A1SIUJEL2LS8UO,3AZHRG4CU53BSJZJ64ANVXL5GDY039,0.00,665,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
666,dt3tu277,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 11:59:32.049359+00:00,1,A38TZK07ON180S,33SA9F9TRYD7A7G1OVK4LJY6872WEX,0.00,666,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
667,8w25qf1o,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 11:59:52.867680+00:00,1,A2D6VL5XE0O4D3,3DYGAII7PMR6N195L019N6FOYDNQP8,1.02,667,426,[664],156,1,0.0540540540540541,,2018-08-15 12:00:13.907924+00:00,5,0.02,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
668,0z2w970x,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:00:37.583033+00:00,1,AJH5NK5KV1O9L,3PM8NZGV8ZZBWABW7RBQHJ1R0CWQXW,0.00,668,426,[667],,0,,,2018-08-15 12:01:07.006148+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
669,hqevg98i,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:03:13.575112+00:00,1,A241PV6A122I5X,39U1BHVTDMAC8SWA46YXF8NADOV3TO,0.02,669,427,[667],200,1,0.351351351351351,,2018-08-15 12:03:37.233805+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
670,th6xnva4,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:04:36.481500+00:00,1,A31VUNK5J8LMUO,3W2LOLRXLCY5OBRPLNL1WF3U0PJRK9,0.02,670,428,[669],180,1,0.216216216216216,,2018-08-15 12:04:57.261787+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
671,oecbhwxu,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 12:04:59.733311+00:00,1,A1J7C4V2AZSHQX,37Q970SNZFRFJP5GS2FOHACRDL31S5,0.00,671,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
672,mgu6d6gh,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:09:00.015759+00:00,1,A1UMQYTB4XV7UP,33FBRBDW6PIHN805U1Y3HFVH5ONC86,1.02,672,429,[670],156,1,0.0540540540540541,,2018-08-15 12:09:24.130104+00:00,5,0.02,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
673,r0mg6zfj,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:09:42.896465+00:00,1,APWBUB0PDRLS5,3JAOYWH7VJNA4HDLC6XGKUGFJ3J9L8,0.02,673,430,[672],210,1,0.418918918918919,,2018-08-15 12:09:54.686035+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
674,rl7ht28e,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-15 12:11:21.519971+00:00,1,ANVBSQCIBWDO9,3GGAI1SQEWHW8X29O28MMXWCPTCCMU,0.00,674,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
675,i4muez3g,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:14:46.679728+00:00,1,A1BWV45RKR6SP1,3RKNTXVS3NHSBSG5YKCZU8PO3Z6A4V,0.00,675,430,[673],,0,,,2018-08-15 12:15:01.013289+00:00,6,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
676,keqkhp11,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:14:53.564366+00:00,1,A15GDVKMYRUPRC,3KIBXJ1WD6D2RYZ9TV4X2KYPP20KOU,0.21,676,431,[673],179,1,0.209459459459459,,2018-08-15 12:15:18.721710+00:00,63,0.21,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
677,3ku44o57,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:14:57.806649+00:00,1,A2WETCIWJT79CQ,354P56DE9LMTUBKIHIWXIK34G737S8,1.32,677,432,[676],140,1,0.0540540540540541,,2018-08-15 12:15:21.761234+00:00,97,0.32,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
678,ouvnlvmd,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:15:25.229400+00:00,1,A3BOY7SUI425MK,37UQDCYH6YE9M31MBD12T7NBFBX7VD,0.43,678,433,[677],132,1,0.108108108108108,,2018-08-15 12:15:46.628232+00:00,128,0.43,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
679,pfew28ip,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:16:50.206353+00:00,1,A12IIPF9MYF9CC,3TK8OJTYM24YS95M7ZVJTTEWF53PV2,0.24,679,434,[678],165,1,0.114864864864865,,2018-08-15 12:17:08.806165+00:00,70,0.24,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
680,m6hhpgaj,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-15 12:20:32.358324+00:00,1,AF0VQZERNRF,378XPAWRUDWMJZFKJ9E3O9Z78H7IAI,0.02,680,435,[679],110,1,0.256756756756757,,2018-08-15 12:20:51.454214+00:00,4,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
681,clao79og,,0,0,20,,,,,,0,,,0.00,681,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
682,ra2tky90,,0,0,20,,,,,,0,,,0.00,682,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
683,x63olho2,,0,0,20,,,,,,0,,,0.00,683,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
684,j8xvd4qu,,0,0,20,,,,,,0,,,0.00,684,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
685,gq6tjf19,,0,0,20,,,,,,0,,,0.00,685,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
