participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,8,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, false, true, false]","[false, false, false, true, false, false]",1,1,,2,0,114,128.5173551,124.5525947,-3.964760405,451.98,451.98,1,16,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,17,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, false, true]","[true, true, true, true, true, true]",1,1,,6,1,150,55.71271115,58.55963069,2.84691954,427.04,427.04,1,16,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,20,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,161,90.64967332,95.10510477,4.455431444,717.32,717.32,1,16,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,16,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, true, true, false]","[true, true, true, true, true, true]",1,1,,3,1,82,177.8851054,186.5747928,8.689687398,712.55,712.55,1,16,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,6,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,193,81.92383444,78.10454528,-3.819289162,737.12,737.12,1,16,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,13,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, true, true, true]","[true, true, true, true, true, true]",1,1,,8,1,189,89.25252275,92.79317033,3.540647577,669.18,669.18,1,16,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,19,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, false, true, true]","[true, true, true, true, true, true]",1,1,,7,1,156,83.39144771,87.04482703,3.653379324,569.93,569.93,1,16,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,22,"[[true, false, false], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, true, false, true, false, false]","[true, false, true, false, true, false]",1,0,,10,1,58,245.5255913,245.3365366,-0.189054705,-10.97,-10.97,1,16,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,9,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, true, true, true, false, false]","[true, true, true, true, true, false]",1,1,,4,1,183,74.23300883,76.39987035,2.166861528,396.54,396.54,1,16,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, true, false, false, false, true]","[true, true, true, true, true, true]",1,1,,5,1,138,107.2286545,112.0217753,4.793120855,661.45,661.45,1,16,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,21,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, true, false, true]","[true, true, true, true, true, true]",1,0,,7,1,94,144.9332076,150.9769224,6.043714757,568.11,568.11,1,16,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,23,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, true, false, true, false, true]","[true, true, true, false, true, true]",1,1,,6,1,90,146.7698264,151.5192979,4.749471581,427.45,427.45,1,16,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,11,"[[true, false, true], [true, false, true], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, true, false]","[true, true, false, false, false, true]",1,1,,2,1,147,104.1067672,103.6799294,-0.426837745,-62.75,-62.75,1,16,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,4,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, false, true, false]","[true, true, true, true, true, true]",1,1,,3,1,75,119.9591387,125.4976522,5.538513435,415.39,415.39,1,16,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,5,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, false, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,84,134.6460842,140.4224012,5.776317012,485.21,485.21,1,16,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,12,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, true], [true, true, true]]","[true, true, false, false, true, true]","[true, true, true, false, true, true]",1,1,,3,1,168,90.70703803,93.33028557,2.62324754,440.71,440.71,1,16,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,1,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, false, true, true, false]","[true, true, true, true, true, true]",1,1,,3,1,144,111.2074551,115.9827033,4.775248124,687.64,687.64,1,16,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,14,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, false, false, true, true]","[false, false, false, false, false, false]",1,1,,6,0,100,75.85834969,72.54030547,-3.318044215,331.8,331.8,1,16,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,15,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, true, false, false, false, false]","[false, false, true, false, false, false]",1,0,,4,0,150,87.57134558,84.25852158,-3.312824003,496.92,496.92,1,16,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,18,"[[true, false, true], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, false, false, false, true]","[true, true, false, false, false, false]",1,1,,5,1,85,151.7723418,150.2986323,-1.473709439,-125.27,-125.27,1,16,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,10,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [false, true, false]]","[false, true, false, true, false, true]","[true, false, true, false, true, false]",1,0,,5,1,60,112.0217753,111.6745078,-0.347267503,-20.84,-20.84,1,17,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,16,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, true, false, false]","[true, true, true, true, true, true]",1,1,,3,1,76,186.5747928,195.0508856,8.476092836,644.18,644.18,1,17,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,21,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, true, false, false, false]","[true, true, true, true, true, true]",1,1,,7,1,120,150.9769224,157.9429976,6.966075198,835.93,835.93,1,17,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,11,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, false, true, false]","[false, false, false, false, false, false]",1,0,,2,0,140,103.6799294,99.43319951,-4.246729909,594.54,594.54,1,17,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,8,"[[false, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, false, true, true, false, true]","[false, false, false, true, true, false]",1,1,,2,0,55,124.5525947,123.0654367,-1.487157981,81.79,81.79,1,17,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,1,"[[true, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, false, false, false, true]","[true, true, true, true, true, false]",1,1,,3,1,132,115.9827033,119.5538107,3.571107434,471.39,471.39,1,17,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,3,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, false, false, true, true]","[true, true, false, true, true, true]",1,0,,6,1,106,144.6037854,149.5738175,4.970032105,526.82,526.82,1,17,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,6,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,212,78.10454528,73.89939656,-4.205148718,891.49,891.49,1,17,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,9,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,230,76.39987035,80.08998409,3.690113738,848.73,848.73,1,17,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,13,"[[false, true, true], [false, false, true], [true, false, true], [true, false, true], [true, false, false], [true, false, false]]","[true, false, true, false, false, false]","[true, true, false, true, true, false]",1,1,,8,1,150,92.79317033,94.0421664,1.248996073,187.35,187.35,1,17,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,2,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, true, true, false, false]","[false, false, false, false, false, false]",1,0,,2,0,209,68.367672,64.85288998,-3.514782017,734.59,734.59,1,17,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,14,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,6,0,193,72.54030547,69.16718127,-3.373124204,651.01,651.01,1,17,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,17,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,264,58.55963069,61.3652226,2.805591907,740.68,740.68,1,17,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,7,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [false, false, true], [false, false, true]]","[true, true, false, false, true, false]","[false, false, true, false, false, false]",1,1,,5,0,216,66.16817958,64.00183338,-2.166346199,467.93,467.93,1,17,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,20,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, false], [true, true, false]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,143,95.10510477,99.96497562,4.859870854,694.96,694.96,1,17,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,19,"[[true, false, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[false, true, true, true, true, true]","[true, true, true, true, true, true]",1,0,,7,1,175,87.04482703,91.21253335,4.167706318,729.35,729.35,1,17,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,12,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,3,1,125,93.33028557,97.48068336,4.150397799,518.8,518.8,1,17,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,22,"[[true, false, true], [true, false, true], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[true, false, true, false, false, true]","[true, true, false, true, false, false]",1,1,,10,1,30,245.3365366,244.1932684,-1.143268261,-34.3,-34.3,1,17,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,5,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, false, true, true]","[true, true, true, true, true, true]",1,1,,3,1,112,140.4224012,147.2623764,6.839975162,766.08,766.08,1,17,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,23,"[[true, true, false], [true, true, false], [true, true, false], [true, true, true], [true, true, false], [true, true, false]]","[false, true, true, true, true, true]","[false, false, true, true, true, true]",1,0,,6,0,110,151.5192979,154.0511854,2.531887468,-278.51,-278.51,1,17,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,4,"[[false, true, true], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[false, true, true, true, false, true]","[true, true, true, true, true, false]",1,0,,3,1,50,125.4976522,130.0092928,4.511640596,225.58,225.58,1,17,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,15,"[[true, false, false], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, true, true]","[false, true, false, true, true, true]",1,1,,4,0,130,84.25852158,84.95196921,0.693447633,-90.15,-90.15,1,17,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,18,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, false, false, true, false, true]","[false, false, false, false, false, false]",1,0,,5,0,92,150.2986323,143.6779776,-6.620654755,609.1,609.1,1,17,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,20,"[[true, true, false], [false, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,129,99.96497562,105.1381631,5.173187488,667.34,667.34,1,18,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,1,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, true, true, false, false, true]","[false, false, true, true, false, false]",1,0,,3,0,90,119.5538107,117.5070495,-2.046761239,184.21,184.21,1,18,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,18,"[[true, false, true], [true, false, true], [true, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, true, false, true, true, false]","[false, false, false, false, false, true]",1,1,,5,0,132,143.6779776,138.8230987,-4.854878863,640.84,640.84,1,18,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,12,"[[true, true, true], [true, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, false, false, true, true]","[true, true, false, true, true, true]",1,1,,3,1,161,97.48068336,100.4665167,2.985833331,480.72,480.72,1,18,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,4,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, false, false, false, false]","[true, true, false, false, false, false]",1,1,,3,1,69,130.0092928,127.8797406,-2.129552216,-146.94,-146.94,1,18,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,8,"[[true, true, false], [true, true, false], [true, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, true, false, false, true, false]","[true, true, true, true, false, true]",1,1,,2,1,128,123.0654367,126.5924921,3.527055416,451.46,451.46,1,18,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,10,"[[false, true, false], [false, true, false], [false, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, false, false, false, true, true]","[false, false, false, false, false, false]",1,0,,5,0,142,111.6745078,105.7546422,-5.919865659,840.62,840.62,1,18,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,9,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,4,1,218,80.08998409,83.60673529,3.516751202,766.65,766.65,1,18,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,13,"[[true, false, true], [true, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, false, false]","[true, false, false, false, false, false]",1,0,,8,1,195,94.0421664,91.71932489,-2.32284151,-452.95,-452.95,1,18,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,16,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, false, true, true]","[true, true, true, true, true, true]",1,1,,3,1,75,195.0508856,204.4679424,9.417056757,706.28,706.28,1,18,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,14,"[[false, true, false], [false, true, false], [false, false, false], [false, false, false], [false, false, true], [false, false, true]]","[true, false, false, false, true, false]","[false, false, false, false, false, false]",1,1,,6,0,218,69.16718127,66.21581764,-2.951363625,643.4,643.4,1,18,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,23,"[[true, true, false], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [false, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,95,154.0511854,161.1575666,7.106381183,675.11,675.11,1,18,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,3,"[[false, true, true], [false, true, true], [false, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, false, true, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,108,149.5738175,156.8386178,7.264800317,784.6,784.6,1,18,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,2,"[[true, false, true], [true, false, true], [true, false, true], [true, true, true], [true, true, true], [true, true, false]]","[false, false, true, true, true, true]","[false, false, false, false, true, false]",1,0,,2,0,227,64.85288998,62.52013153,-2.332758453,529.54,529.54,1,18,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,7,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, true, true, false, true, false]","[false, false, true, true, false, true]",1,0,,5,0,224,64.00183338,63.99159309,-0.010240293,2.29,2.29,1,18,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,11,"[[true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false], [true, false, false]]","[false, true, false, false, true, false]","[false, false, false, false, false, false]",1,0,,2,0,160,99.43319951,94.73597516,-4.697224345,751.56,751.56,1,18,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,19,"[[true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,7,1,148,91.21253335,95.19760893,3.985075582,589.79,589.79,1,18,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,6,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,159,73.89939656,70.51923816,-3.380158399,537.45,537.45,1,18,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,22,"[[true, false, false], [true, false, false], [true, false, false], [true, false, true], [true, false, true], [false, false, true]]","[true, true, true, true, true, true]","[false, true, true, true, true, true]",1,1,,10,0,67,244.1932684,250.190655,5.997386671,-401.82,-401.82,1,18,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,15,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, false], [true, false, false]]","[true, true, true, false, true, true]","[true, true, true, true, false, true]",1,1,,4,1,193,84.95196921,88.15210989,3.20014068,617.63,617.63,1,18,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,21,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, true]","[true, true, true, true, true, true]",1,0,,7,1,74,157.9429976,165.5842798,7.641282222,565.45,565.45,1,18,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,5,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [false, false, true]]","[true, true, true, true, false, false]","[true, true, true, true, true, true]",1,1,,3,1,95,147.2623764,154.4208005,7.158424115,680.05,680.05,1,18,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,17,"[[true, false, true], [true, false, true], [true, false, true], [true, true, true], [true, true, true], [true, true, true]]","[true, true, false, true, true, true]","[true, true, true, true, true, true]",1,1,,6,1,236,61.3652226,64.05056474,2.685342141,633.74,633.74,1,18,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,4,"[[false, true, false], [false, true, false], [false, true, false], [false, false, false], [false, false, false], [false, false, false]]","[true, true, false, false, false, false]","[false, true, false, false, false, false]",1,1,,3,0,80,127.8797406,124.5356853,-3.344055215,267.52,267.52,1,19,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,12,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, true, false, true, true]","[true, true, true, true, false, true]",1,1,,3,1,150,100.4665167,103.4584096,2.991892867,448.78,448.78,1,19,1kmdkvep,,,,,,0
