participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.guess,player.is_winner,player.strategy_guess,player.timeout,player.payoff,group.id_in_subsession,group.two_thirds_avg,group.best_guess,group.num_winners,group.high,group.split,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
556,7sr56pgy,,0,0,72,,,,,,0,,,0,556,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
557,wqbru1k0,,0,0,72,,,,,,0,,,0,557,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
558,66ph2tc7,,0,0,72,,,,,,0,,,0,558,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
559,r36y12ad,,0,0,72,,,,,,0,,,0,559,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
560,p78soxpl,,0,0,72,,,,,,0,,,0,560,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
561,tykmkodt,,0,0,72,,,,,,0,,,0,561,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
562,hacneipm,,0,0,72,,,,,,0,,,0,562,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
563,end4dg94,,0,0,72,,,,,,0,,,0,563,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
564,f3t56mwf,,0,0,72,,,,,,0,,,0,564,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
565,u0fjjexv,,0,0,72,,,,,,0,,,0,565,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
566,08hy0voh,,0,0,72,,,,,,0,,,0,566,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
567,ol5chs4x,,0,0,72,,,,,,0,,,0,567,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
568,l5wmoeqs,,0,0,72,,,,,,0,,,0,568,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
569,dle51kdn,,0,0,72,,,,,,0,,,0,569,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
570,40sf7r6g,,0,0,72,,,,,,0,,,0,570,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
571,c5tibuh8,,0,0,72,,,,,,0,,,0,571,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
572,51vakg7t,,0,0,72,,,,,,0,,,0,572,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
573,fpve90ay,,0,0,72,,,,,,0,,,0,573,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
574,c9n6cb72,,0,0,72,,,,,,0,,,0,574,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
575,jsw2by9i,,0,0,72,,,,,,0,,,0,575,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
576,9noea1fw,,0,0,72,,,,,,0,,,0,576,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
577,6m2y8411,,0,0,72,,,,,,0,,,0,577,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
578,qfv8l44r,,0,0,72,,,,,,0,,,0,578,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
579,jqq29btb,,0,0,72,,,,,,0,,,0,579,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
580,ix2oq7d0,,0,0,72,,,,,,0,,,0,580,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
581,t1o58eqh,,0,0,72,,,,,,0,,,0,581,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
582,k3oihq8a,,0,0,72,,,,,,0,,,0,582,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
583,jycuslk1,,0,0,72,,,,,,0,,,0,583,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
584,axcybguj,,0,0,72,,,,,,0,,,0,584,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
585,b1p1jtuf,,0,0,72,,,,,,0,,,0,585,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
586,8nchtxkw,,0,0,72,,,,,,0,,,0,586,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
587,slv2mlpe,,0,0,72,,,,,,0,,,0,587,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
588,8syji8e0,,0,0,72,,,,,,0,,,0,588,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
589,5ktx7pc8,,0,0,72,,,,,,0,,,0,589,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
590,sfdncf14,,0,0,72,,,,,,0,,,0,590,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
591,vh6fpz0m,,0,0,72,,,,,,0,,,0,591,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
592,yecnz33s,,0,0,72,,,,,,0,,,0,592,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
593,4hdjibz6,,0,0,72,,,,,,0,,,0,593,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
594,38rwacuv,,0,0,72,,,,,,0,,,0,594,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
595,raon4ogx,,0,0,72,,,,,,0,,,0,595,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
596,sapf1678,,0,0,72,,,,,,0,,,0,596,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
597,nxfvq67c,,0,0,72,,,,,,0,,,0,597,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
598,qcqn2oz6,,0,0,72,,,,,,0,,,0,598,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
599,scnjwez1,,0,0,72,,,,,,0,,,0,599,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
600,wqlbno95,,0,0,72,,,,,,0,,,0,600,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
601,cu7lp5r4,,0,0,72,,,,,,0,,,0,601,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
602,xxdv3nae,,0,0,72,,,,,,0,,,0,602,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
603,tf7rmux1,,0,0,72,,,,,,0,,,0,603,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
604,1rpjowxz,,0,0,72,,,,,,0,,,0,604,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
605,17q2wlqc,,0,0,72,,,,,,0,,,0,605,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
606,akx4kpx8,,0,0,72,,,,,,0,,,0,606,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
607,y5pop6pj,,0,0,72,,,,,,0,,,0,607,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
608,lnq6j6ol,,0,0,72,,,,,,0,,,0,608,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
609,q2wal96w,,0,0,72,,,,,,0,,,0,609,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
610,k4edlv5e,,0,0,72,,,,,,0,,,0,610,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
611,fwrddvlj,,0,0,72,,,,,,0,,,0,611,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
612,7op0z2sc,,0,0,72,,,,,,0,,,0,612,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
613,2rs4zyvx,,0,0,72,,,,,,0,,,0,613,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
614,i99mnxea,,0,0,72,,,,,,0,,,0,614,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
615,43a9by1o,,0,0,72,,,,,,0,,,0,615,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
616,854k4l8i,,0,0,72,,,,,,0,,,0,616,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
617,730jvw1j,,0,0,72,,,,,,0,,,0,617,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
618,igp6ykih,,0,0,72,,,,,,0,,,0,618,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
619,dhah870s,,0,0,72,,,,,,0,,,0,619,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
620,ncoxk66x,,0,0,72,,,,,,0,,,0,620,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
621,oyj2epi3,,0,0,72,,,,,,0,,,0,621,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
622,qh1q1u1l,,0,0,72,,,,,,0,,,0,622,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
623,y57jnbpf,,0,0,72,,,,,,0,,,0,623,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
624,21zmq7lb,,0,0,72,,,,,,0,,,0,624,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
625,u03nlzbk,,0,0,72,,,,,,0,,,0,625,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
626,xt6fzy7a,,0,0,72,,,,,,0,,,0,626,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
627,d0cd205l,,0,0,72,,,,,,0,,,0,627,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
628,a293w97u,,0,0,72,,,,,,0,,,0,628,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
629,oi7cq1t0,,0,0,72,,,,,,0,,,0,629,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
630,zl06uk9o,,0,0,72,,,,,,0,,,0,630,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
631,v9tn3m73,,0,0,72,,,,,,0,,,0,631,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
632,edmhngad,,0,0,72,,,,,,0,,,0,632,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
633,9p03a5u9,,0,0,72,,,,,,0,,,0,633,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
634,kefej60v,,0,0,72,,,,,,0,,,0,634,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
635,du4sw2oe,,0,0,72,,,,,,0,,,0,635,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
636,h2sxmx4j,,0,0,72,,,,,,0,,,0,636,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
637,4s3awd23,,0,0,72,,,,,,0,,,0,637,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
638,myjnl40k,,0,0,72,,,,,,0,,,0,638,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
639,cqmc2mys,,0,0,72,,,,,,0,,,0,639,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
640,1s6z2rp0,,0,0,72,,,,,,0,,,0,640,,0,,0,0,1,,,,0,0,7,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
1,v7zvt78i,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:26.465391+00:00,1,A3GPTSDDHJ2DBV,3634BBTX0PDHFQWSUP0V2AAXSLFIFN,0,1,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
2,q1cwknas,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:29.063220+00:00,1,A3QLGMZOLGMBQ1,3TE22NPXPCVD930OPJ28H53NYD5446,0,2,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
3,629ak6or,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:30.479878+00:00,1,AFZKP8TAXAUCR,3L6L49WXW1GV5M4O3OLIMX91Y9045B,3,1,5,0,I kept picking numbers that were low,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
4,tyte17x7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:31.213478+00:00,1,A2V5E94MHIR821,3LQ8PUHQFMB1TMNYPFOV5VMA80SIHL,0.24,8,24,1,During the first couple of rounds I just guessed a number. But after that I noticed the 2/3 average was about the same each round. So I guessed something that was relatively close to the previous round. Although I did try other numbers randomly at times.,0,0.24,4,22.67,24,2,1,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
5,ilo04wgp,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:32.919482+00:00,1,ADZ16EQ74XHJ7,37C0GNLMHGM4OMNV1IWGH7H77H46D6,1,8,11,1,I tried to make an calculated guess after studying the patterns of which my opponent were selecting.,0,1,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
6,nc5tu0dz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:35.232673+00:00,1,A254V0U3BGBPE5,3OB0CAO74I8NJM23TXAYRJGYYJPYH6,0.33,8,10,0,Look for the average for the last round and choose that number for the next round. Maybe substract one from it.,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
7,g41l24l7,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:34.890802+00:00,1,A1HKCTDOTL6C9I,3QIYRE09Y40I3CDBK6Y2IG2KDAQ1NL,0,7,5,0,I tried to pick the numbers based on the averages from the previous round.,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
8,4zt3oosy,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:35.672815+00:00,1,AHEVIE2NY1W1Z,3P4RDNWND6PXKSIODFRGH82PLSWIJQ,0,8,32,0,I just guessed,0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
9,x4m27met,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:48.722995+00:00,1,AAQREZOK13OV7,3EQHHY4HQTBBH2X8YPNJVM64OE9G5A,0.5,7,9,0,I found the pattern of it going lower and tied to guess how low it would go ,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
10,khhycioz,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.213675+00:00,1,A3IHT9LDUJNP3E,3VA45EW49O60LXDNLLYFX52P3KV1O0,0,6,95,0,Viewed the before result and try to choose regarding that,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
11,dbjyhqcd,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.396641+00:00,1,A4T642D9Z2UYC,3DPNQGW4LMYROQ4287VNE3N1U4B46R,1,6,5,0,use numbers I like,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
12,4f051lti,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.655918+00:00,1,A1UKAS30R0MFI6,3S96KQ6I9NNAQKY7XV49SH9LRPFDTO,1,5,3,0,At first I tried to keep the same figure because I wasn't sure how it would fluctuate from round to round but people kept going lower. So I tried to anticipate how low it would go also considering that if I dropped my score that the overall 2/3rds average would drop more than it had been dropping. Surprising to me at the end though the average score started to rise again. ,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
13,zx1iwuop,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:38.840524+00:00,1,A2KBMDY007JCIM,3A1COHJ8NKE84GBLGTC4S6SW54N8H3,0.91,7,21,0,I was looking at the trend of numbers and using a roughly calculated number.,0,0,5,15.25,13,1,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
14,pf4r0qsg,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:39.849624+00:00,1,A2FB7PA68MG38J,3RRCEFRB7NVXU2LX4YCVPJ9T85MB4J,1,4,10,0,Well I was trying to go with the average.,0,0,2,11.67,11,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
15,73jn6ila,,0,73,72,GoR_8,8,TerminateTimeouts,172.16.176.137,2018-02-12 13:34:39.939667+00:00,1,A160X70DIV96VM,38SKSKU7R2G3FI6OG03TXNFHPH1ILS,0,5,24,0,I tried to stay around the middle.,0,0,3,15.08,12,1,1,1,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
16,drw3oxj7,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-02-12 13:34:41.449896+00:00,1,A3U5CRG5S8I800,3RXCAC0YIS8U4KGAWNUM76GVQ4AG8C,0,16,,0,,0,0,1,,,,0,0,8,za97e9xb,,,3BCRDCM0ODDAG8VB3XD1X1G92G0K68,3LIIZRDE850C7BTFLUWVR18FQCRTYB,,0
